# chopper 1a 60hz total delay 1000 chopper 3a 60hz total delay 0
# Run: 176505
# Columns: tof_us intensity
8.333350 34857
25.000049 20351
41.666748 20259
58.333447 20571
75.000146 20734
91.666846 20804
108.333545 20846
125.000244 20971
141.666943 21151
158.333643 20908
175.000342 21220
191.667041 21225
208.333740 21435
225.000439 21370
241.667139 21779
258.333838 21639
275.000537 21586
291.667236 21822
308.333936 21768
325.000635 21957
341.667334 21765
358.334033 21940
375.000732 21890
391.667432 22173
408.334131 22078
425.000830 22246
441.667529 21766
458.334229 21867
475.000928 21861
491.667627 21901
508.334326 21857
525.001025 21789
541.667725 21924
558.334424 21795
575.001123 21719
591.667822 22094
608.334521 21538
625.001221 21938
641.667920 21967
658.334619 21627
675.001318 21501
691.668018 21869
708.334717 21575
725.001416 21667
741.668115 21701
758.334814 21491
775.001514 21780
791.668213 21603
808.334912 21339
825.001611 21398
841.668311 21609
858.335010 21169
875.001709 21355
891.668408 21486
908.335107 21228
925.001807 21020
941.668506 21554
958.335205 21199
975.001904 21187
991.668604 21329
1008.335303 21501
1025.002002 21116
1041.668701 21362
1058.335400 21137
1075.002100 21100
1091.668799 21046
1108.335498 21041
1125.002197 21135
1141.668896 20988
1158.335596 20994
1175.002295 21091
1191.668994 20942
1208.335693 21045
1225.002393 20954
1241.669092 20838
1258.335791 20927
1275.002490 21007
1291.669189 20851
1308.335889 20803
1325.002588 20728
1341.669287 20863
1358.335986 20497
1375.002686 20816
1391.669385 20940
1408.336084 20670
1425.002783 20594
1441.669482 20528
1458.336182 20651
1475.002881 20579
1491.669580 20665
1508.336279 20560
1525.002979 20821
1541.669678 20675
1558.336377 20162
1575.003076 20629
1591.669775 20366
1608.336475 20212
1625.003174 20527
1641.669873 20430
1658.336572 20282
1675.003271 20185
1691.669971 20253
1708.336670 20244
1725.003369 20200
1741.670068 20314
1758.336768 20138
1775.003467 20070
1791.670166 20159
1808.336865 19885
1825.003564 20002
1841.670264 20050
1858.336963 19922
1875.003662 20051
1891.670361 20029
1908.337061 19393
1925.003760 19810
1941.670459 19676
1958.337158 19669
1975.003857 19538
1991.670557 19740
2008.337256 19246
2025.003955 19208
2041.670654 19370
2058.337354 18843
2075.004053 19235
2091.670752 19036
2108.337451 19013
2125.004150 18954
2141.670850 18882
2158.337549 18739
2175.004248 18906
2191.670947 19079
2208.337646 18779
2225.004346 18895
2241.671045 18942
2258.337744 18458
2275.004443 18944
2291.671143 18699
2308.337842 18762
2325.004541 18671
2341.671240 18319
2358.337939 18425
2375.004639 18536
2391.671338 18432
2408.338037 18388
2425.004736 18359
2441.671436 18245
2458.338135 18314
2475.004834 18413
2491.671533 18528
2508.338232 18327
2525.004932 18321
2541.671631 18285
2558.338330 18011
2575.005029 18183
2591.671729 18470
2608.338428 18267
2625.005127 18053
2641.671826 18396
2658.338525 18190
2675.005225 18332
2691.671924 18346
2708.338623 18332
2725.005322 18339
2741.672021 18232
2758.338721 18106
2775.005420 18437
2791.672119 18203
2808.338818 18151
2825.005518 18124
2841.672217 18396
2858.338916 18243
2875.005615 18076
2891.672314 18347
2908.339014 18246
2925.005713 18495
2941.672412 18494
2958.339111 17996
2975.005811 18183
2991.672510 18271
3008.339209 18363
3025.005908 18281
3041.672607 18311
3058.339307 18415
3075.006006 18535
3091.672705 18364
3108.339404 18270
3125.006104 18634
3141.672803 18471
3158.339502 18205
3175.006201 18694
3191.672900 18569
3208.339600 18814
3225.006299 18870
3241.672998 18767
3258.339697 18782
3275.006396 18657
3291.673096 18803
3308.339795 18812
3325.006494 19035
3341.673193 19083
3358.339893 19007
3375.006592 18892
3391.673291 19014
3408.339990 19002
3425.006689 19135
3441.673389 18814
3458.340088 19267
3475.006787 19232
3491.673486 19167
3508.340186 19326
3525.006885 19602
3541.673584 19679
3558.340283 19391
3575.006982 19341
3591.673682 19571
3608.340381 19448
3625.007080 19702
3641.673779 20051
3658.340479 19715
3675.007178 19822
3691.673877 19941
3708.340576 20039
3725.007275 20044
3741.673975 20458
3758.340674 20367
3775.007373 20513
3791.674072 20741
3808.340771 20349
3825.007471 20748
3841.674170 20762
3858.340869 20612
3875.007568 20874
3891.674268 21157
3908.340967 21142
3925.007666 21400
3941.674365 21504
3958.341064 21544
3975.007764 21748
3991.674463 21643
4008.341162 21787
4025.007861 22345
4041.674561 22125
4058.341260 22522
4075.007959 22558
4091.674658 22801
4108.341357 22638
4125.008057 22935
4141.674756 23116
4158.341455 23564
4175.008154 23812
4191.674854 23879
4208.341553 23929
4225.008252 24278
4241.674951 24544
4258.341650 24582
4275.008350 24923
4291.675049 25286
4308.341748 25352
4325.008447 25866
4341.675146 25703
4358.341846 25808
4375.008545 26223
4391.675244 26524
4408.341943 26607
4425.008643 27286
4441.675342 27218
4458.342041 27318
4475.008740 27637
4491.675439 28055
4508.342139 28204
4525.008838 28321
4541.675537 28706
4558.342236 28720
4575.008936 29258
4591.675635 29715
4608.342334 29520
4625.009033 29986
4641.675732 30559
4658.342432 30574
4675.009131 30857
4691.675830 31231
4708.342529 31403
4725.009229 31992
4741.675928 31921
4758.342627 32202
4775.009326 32693
4791.676025 33223
4808.342725 33316
4825.009424 33824
4841.676123 33836
4858.342822 34323
4875.009521 34739
4891.676221 34618
4908.342920 34927
4925.009619 35677
4941.676318 35625
4958.343018 35780
4975.009717 36209
4991.676416 36689
5008.343115 36925
5025.009814 37464
5041.676514 37413
5058.343213 37735
5075.009912 37943
5091.676611 38395
5108.343311 38422
5125.010010 39131
5141.676709 39229
5158.343408 39240
5175.010107 39708
5191.676807 40215
5208.343506 40252
5225.010205 40749
5241.676904 41524
5258.343604 41169
5275.010303 41880
5291.677002 42242
5308.343701 42412
5325.010400 42767
5341.677100 43028
5358.343799 43221
5375.010498 43565
5391.677197 44016
5408.343896 44222
5425.010596 44576
5441.677295 45107
5458.343994 44885
5475.010693 45591
5491.677393 45749
5508.344092 45722
5525.010791 46448
5541.677490 46739
5558.344189 46877
5575.010889 47131
5591.677588 47492
5608.344287 47636
5625.010986 48049
5641.677686 48134
5658.344385 48176
5675.011084 48408
5691.677783 49313
5708.344482 49120
5725.011182 49619
5741.677881 49731
5758.344580 49559
5775.011279 50300
5791.677979 50145
5808.344678 50099
5825.011377 50678
5841.678076 50650
5858.344775 50642
5875.011475 51194
5891.678174 51342
5908.344873 51268
5925.011572 51740
5941.678271 51932
5958.344971 51768
5975.011670 52065
5991.678369 52317
6008.345068 52023
6025.011768 52624
6041.678467 52838
6058.345166 52501
6075.011865 52755
6091.678564 52965
6108.345264 52507
6125.011963 53021
6141.678662 53025
6158.345361 53142
6175.012061 53534
6191.678760 53563
6208.345459 53103
6225.012158 54135
6241.678857 53994
6258.345557 53854
6275.012256 54433
6291.678955 54420
6308.345654 54270
6325.012354 54592
6341.679053 54672
6358.345752 54585
6375.012451 55081
6391.679150 55344
6408.345850 54979
6425.012549 55158
6441.679248 55377
6458.345947 55070
6475.012646 55569
6491.679346 55530
6508.346045 55601
6525.012744 55860
6541.679443 55513
6558.346143 55670
6575.012842 55819
6591.679541 56012
6608.346240 55645
6625.012939 55992
6641.679639 56081
6658.346338 55832
6675.013037 56272
6691.679736 56171
6708.346436 56121
6725.013135 55994
6741.679834 56203
6758.346533 56185
6775.013232 56535
6791.679932 56270
6808.346631 56626
6825.013330 56157
6841.680029 56522
6858.346729 56161
6875.013428 56568
6891.680127 56361
6908.346826 55940
6925.013525 56592
6941.680225 56660
6958.346924 56260
6975.013623 56805
6991.680322 56373
7008.347021 56294
7025.013721 56547
7041.680420 56751
7058.347119 56393
7075.013818 56830
7091.680518 56482
7108.347217 56379
7125.013916 56596
7141.680615 56594
7158.347314 56436
7175.014014 56591
7191.680713 56797
7208.347412 56583
7225.014111 56942
7241.680811 56592
7258.347510 56653
7275.014209 56544
7291.680908 56970
7308.347607 56428
7325.014307 57313
7341.681006 57079
7358.347705 56442
7375.014404 56032
7391.681104 54736
7408.347803 52141
7425.014502 50324
7441.681201 48572
7458.347900 46347
7475.014600 45251
7491.681299 43886
7508.347998 43001
7525.014697 42661
7541.681396 42069
7558.348096 41644
7575.014795 41394
7591.681494 41364
7608.348193 39989
7625.014893 39245
7641.681592 37249
7658.348291 34563
7675.014990 31785
7691.681689 27857
7708.348389 22976
7725.015088 17046
7741.681787 10303
7758.348486 4303
7775.015186 1390
7791.681885 917
7808.348584 1057
7825.015283 1038
7841.681982 1063
7858.348682 1121
7875.015381 1242
7891.682080 1253
7908.348779 1313
7925.015479 1367
7941.682178 1405
7958.348877 1501
7975.015576 1624
7991.682275 1697
8008.348975 1826
8025.015674 1880
8041.682373 1934
8058.349072 2106
8075.015771 2338
8091.682471 2395
8108.349170 2477
8125.015869 2524
8141.682568 2745
8158.349268 2769
8175.015967 2849
8191.682666 3054
8208.349365 3102
8225.016064 3192
8241.682764 3451
8258.349463 3377
8275.016162 3685
8291.682861 3694
8308.349561 3770
8325.016260 3872
8341.682959 4044
8358.349658 4187
8375.016357 4218
8391.683057 4288
8408.349756 4415
8425.016455 4529
8441.683154 4625
8458.349854 4606
8475.016553 4696
8491.683252 4827
8508.349951 4817
8525.016650 4841
8541.683350 4931
8558.350049 4907
8575.016748 4963
8591.683447 5117
8608.350146 5093
8625.016846 5137
8641.683545 5037
8658.350244 5137
8675.016943 5169
8691.683643 5057
8708.350342 5176
8725.017041 5252
8741.683740 5188
8758.350439 5086
8775.017139 5238
8791.683838 5075
8808.350537 5181
8825.017236 5171
8841.683936 5156
8858.350635 5104
8875.017334 5112
8891.684033 5082
8908.350732 5144
8925.017432 5059
8941.684131 5168
8958.350830 5112
8975.017529 5210
8991.684229 5086
9008.350928 5111
9025.017627 5163
9041.684326 5040
9058.351025 5015
9075.017725 5074
9091.684424 5098
9108.351123 4975
9125.017822 5039
9141.684521 5088
9158.351221 5002
9175.017920 5052
9191.684619 5001
9208.351318 5065
9225.018018 5124
9241.684717 5083
9258.351416 5002
9275.018115 5112
9291.684814 5041
9308.351514 4901
9325.018213 4929
9341.684912 5008
9358.351611 5020
9375.018311 5008
9391.685010 5124
9408.351709 4889
9425.018408 5012
9441.685107 4882
9458.351807 4904
9475.018506 5026
9491.685205 4857
9508.351904 4875
9525.018604 4938
9541.685303 4998
9558.352002 4886
9575.018701 4892
9591.685400 4913
9608.352100 4910
9625.018799 4892
9641.685498 5036
9658.352197 5052
9675.018896 4803
9691.685596 4842
9708.352295 4895
9725.018994 4911
9741.685693 4876
9758.352393 4823
9775.019092 4903
9791.685791 4927
9808.352490 4884
9825.019189 4824
9841.685889 4907
9858.352588 4938
9875.019287 5010
9891.685986 4840
9908.352686 4760
9925.019385 4825
9941.686084 4989
9958.352783 4757
9975.019482 4755
