# chopper 1b, phase delay 0
# Run: 176478
# Columns: tof_us intensity
8.333349 30702
25.000048 18601
41.666748 18473
58.333443 18595
75.000145 18609
91.666840 18772
108.333542 18696
125.000237 18684
141.666931 18802
158.333649 18542
175.000336 18668
191.667023 18474
208.333740 18595
225.000427 18623
241.667114 18519
258.333832 18108
275.000519 18306
291.667236 18336
308.333923 18207
325.000610 18338
341.667328 18247
358.334015 18031
375.000732 17947
391.667419 18413
408.334106 17760
425.000793 17936
441.667511 17941
458.334198 17591
475.000916 18144
491.667603 17944
508.334290 17608
525.000977 17783
541.667725 17508
558.334351 17553
575.001099 17586
591.667847 17599
608.334473 17598
625.001221 17593
641.667847 17532
658.334595 17246
675.001343 17449
691.667969 17717
708.334717 17278
725.001343 17173
741.668091 17260
758.334778 17039
775.001465 17243
791.668213 17179
808.334839 17106
825.001587 17160
841.668274 17284
858.334961 17002
875.001709 17204
891.668335 17402
908.335083 17124
925.001709 17077
941.668457 17344
958.335205 16980
975.001831 17087
991.668579 17015
1008.335205 17048
1025.001953 17146
1041.668701 16906
1058.335327 17072
1075.002075 17075
1091.668701 16973
1108.335449 16856
1125.002197 16963
1141.668823 16812
1158.335571 16812
1175.002197 16875
1191.668945 16831
1208.335693 16826
1225.002319 17003
1241.669067 16827
1258.335693 16673
1275.002441 16798
1291.669189 16719
1308.335815 16724
1325.002563 16615
1341.669189 16614
1358.335938 16558
1375.002686 16375
1391.669312 16779
1408.335938 16531
1425.002686 16616
1441.669434 16592
1458.336182 16670
1475.002808 16795
1491.669434 16480
1508.336182 16379
1525.002930 16704
1541.669678 16473
1558.336304 16535
1575.002930 16599
1591.669678 16443
1608.336426 16257
1625.003174 16319
1641.669800 16656
1658.336426 16151
1675.003174 16596
1691.669922 16407
1708.336670 16167
1725.003296 16398
1741.669922 16110
1758.336670 16176
1775.003418 16274
1791.670166 16301
1808.336792 16246
1825.003418 16268
1841.670166 16176
1858.336914 16201
1875.003540 16037
1891.670288 16279
1908.336914 16050
1925.003662 16298
1941.670410 16118
1958.337036 16137
1975.003784 16114
1991.670410 16202
2008.337158 16042
2025.003906 16119
2041.670532 16149
2058.337402 16000
2075.003906 16240
2091.670654 16149
2108.337402 16080
2125.003906 16127
2141.670898 16165
2158.337402 15932
2175.004150 16077
2191.670898 16238
2208.337402 16133
2225.004395 15918
2241.670898 16006
2258.337646 15977
2275.004395 16153
2291.670898 16023
2308.337891 16157
2325.004395 16180
2341.671143 16145
2358.337891 16086
2375.004395 16156
2391.671387 16125
2408.337891 15919
2425.004639 16310
2441.671387 16203
2458.337891 15976
2475.004883 16221
2491.671387 16064
2508.338135 16232
2525.004883 16234
