# 2.5A reference chopper 2a 60Hz total delay 10000
# Run: 176525
# Columns: tof_us intensity
8.333349 14836
25.000048 383
41.666748 372
58.333443 344
75.000145 330
91.666840 364
108.333542 361
125.000237 357
141.666931 397
158.333649 361
175.000336 354
191.667023 383
208.333740 368
225.000427 371
241.667114 339
258.333832 350
275.000519 395
291.667236 369
308.333923 369
325.000610 359
341.667328 375
358.334015 378
375.000732 369
391.667419 348
408.334106 362
425.000793 350
441.667511 350
458.334198 347
475.000916 375
491.667603 408
508.334290 379
525.000977 336
541.667725 371
558.334351 378
575.001099 360
591.667847 346
608.334473 371
625.001221 381
641.667847 369
658.334595 402
675.001343 390
691.667969 390
708.334717 332
725.001343 349
741.668091 370
758.334778 356
775.001465 340
791.668213 372
808.334839 338
825.001587 383
841.668274 379
858.334961 344
875.001709 359
891.668335 336
908.335083 340
925.001709 363
941.668457 385
958.335205 363
975.001831 335
991.668579 335
1008.335205 364
1025.001953 327
1041.668701 355
1058.335327 328
1075.002075 355
1091.668701 364
1108.335449 342
1125.002197 364
1141.668823 340
1158.335571 345
1175.002197 350
1191.668945 324
1208.335693 360
1225.002319 342
1241.669067 318
1258.335693 351
1275.002441 304
1291.669189 318
1308.335815 346
1325.002563 317
1341.669189 329
1358.335938 342
1375.002686 347
1391.669312 332
1408.335938 355
1425.002686 344
1441.669434 312
1458.336182 404
1475.002808 355
1491.669434 335
1508.336182 303
1525.002930 350
1541.669678 357
1558.336304 342
1575.002930 324
1591.669678 370
1608.336426 342
1625.003174 365
1641.669800 355
1658.336426 322
1675.003174 335
1691.669922 346
1708.336670 329
1725.003296 329
1741.669922 330
1758.336670 322
1775.003418 312
1791.670166 356
1808.336792 354
1825.003418 373
1841.670166 277
1858.336914 334
1875.003540 322
1891.670288 351
1908.336914 331
1925.003662 345
1941.670410 368
1958.337036 309
1975.003784 343
1991.670410 337
2008.337158 384
2025.003906 305
2041.670532 371
2058.337402 324
2075.003906 335
2091.670654 379
2108.337402 327
2125.003906 282
2141.670898 328
2158.337402 341
2175.004150 312
2191.670898 349
2208.337402 406
2225.004395 324
2241.670898 333
2258.337646 321
2275.004395 322
2291.670898 314
2308.337891 322
2325.004395 357
2341.671143 334
2358.337891 340
2375.004395 310
